Latitude,Longitude,County
40.68125628,-73.70065327,Nassau
40.68125628,-73.69748744,Nassau
40.68125628,-73.69432161,Nassau
40.68125628,-73.69115578,Nassau
40.68125628,-73.68798995,Nassau
40.68125628,-73.68482412,Nassau
40.68125628,-73.68165829,Nassau
40.68125628,-73.67849246,Nassau
40.68125628,-73.67532663,Nassau
40.68125628,-73.6721608,Nassau
40.68125628,-73.66899497,Nassau
40.68125628,-73.66582915,Nassau
40.68125628,-73.66266332,Nassau
40.68125628,-73.65949749,Nassau
40.68125628,-73.65633166,Nassau
40.68125628,-73.65316583,Nassau
40.68125628,-73.65,Nassau
40.68351759,-74.28,Union
40.68351759,-74.27683417,Union
40.68351759,-74.27366834,Union
40.68351759,-74.27050251,Union
40.68351759,-74.26733668,Union
40.68351759,-74.26417085,Union
40.68351759,-74.26100503,Union
40.68351759,-74.2578392,Union
40.68351759,-74.25467337,Union
40.68351759,-74.25150754,Union
40.68351759,-74.24834171,Union
40.68351759,-74.24517588,Union
40.68351759,-74.24201005,Union
40.68351759,-74.23884422,Union
40.68351759,-74.23567839,Union
40.68351759,-74.23251256,Union
40.68351759,-74.22934673,Union
40.68351759,-74.2261809,Union
40.68351759,-74.22301508,Union
40.68351759,-74.21984925,Union
40.68351759,-74.21668342,Union
40.68351759,-74.21351759,Union
40.68351759,-74.21035176,Union
40.68351759,-74.20718593,Union
40.68351759,-74.2040201,Union
40.68351759,-74.20085427,Union
40.68351759,-74.19768844,Union
40.68351759,-74.19452261,Union
40.68351759,-74.19135678,Union
40.68351759,-74.18819095,Union
40.68351759,-74.18502513,Union
40.68351759,-74.1818593,Union
40.68351759,-74.17869347,Union
40.68351759,-74.17552764,Union
40.68351759,-74.17236181,Union
40.68351759,-74.16919598,Union
40.68351759,-74.16603015,Union
40.68351759,-74.16286432,Union
40.68351759,-74.15969849,Union
40.68351759,-74.15653266,Union
40.68351759,-74.15336683,Essex
40.68351759,-74.15020101,Essex
40.68351759,-74.14703518,Essex
40.68351759,-74.14386935,Essex
40.68351759,-74.14070352,Essex
40.68351759,-74.13753769,Essex
40.68351759,-74.13437186,Essex
40.68351759,-74.13120603,Essex
40.68351759,-74.1280402,Hudson
40.68351759,-74.12487437,Hudson
40.68351759,-74.12170854,Hudson
40.68351759,-74.11854271,Hudson
40.68351759,-74.11537688,Hudson
40.68351759,-74.11221106,Hudson
40.68351759,-74.10904523,Hudson
40.68351759,-74.1058794,Hudson
40.68351759,-74.10271357,Hudson
40.68351759,-74.09954774,Hudson
40.68351759,-74.09638191,Hudson
40.68351759,-74.09321608,Hudson
40.68351759,-74.09005025,Hudson
40.68351759,-74.08688442,Hudson
40.68351759,-74.08371859,Hudson
40.68351759,-74.08055276,Hudson
40.68351759,-74.07738693,Hudson
40.68351759,-74.07422111,Hudson
40.68351759,-74.07105528,Hudson
40.68351759,-74.06788945,Hudson
40.68351759,-74.06472362,Hudson
40.68351759,-74.06155779,Hudson
40.68351759,-74.05839196,Hudson
40.68351759,-74.05522613,Hudson
40.68351759,-74.0520603,Hudson
40.68351759,-74.04889447,Hudson
40.68351759,-74.04572864,Hudson
40.68351759,-74.04256281,Hudson
40.68351759,-74.03939698,Hudson
40.68351759,-74.03623116,Kings
40.68351759,-74.03306533,Kings
40.68351759,-74.0298995,Kings
40.68351759,-74.02673367,New York
40.68351759,-74.02356784,New York
40.68351759,-74.02040201,New York
40.68351759,-74.01723618,New York
40.68351759,-74.01407035,New York
40.68351759,-74.01090452,Kings
40.68351759,-74.00773869,Kings
40.68351759,-74.00457286,Kings
40.68351759,-74.00140704,Kings
40.68351759,-73.99824121,Kings
40.68351759,-73.99507538,Kings
40.68351759,-73.99190955,Kings
40.68351759,-73.98874372,Kings
40.68351759,-73.98557789,Kings
40.68351759,-73.98241206,Kings
40.68351759,-73.97924623,Kings
40.68351759,-73.9760804,Kings
40.68351759,-73.97291457,Kings
40.68351759,-73.96974874,Kings
40.68351759,-73.96658291,Kings
40.68351759,-73.96341709,Kings
40.68351759,-73.96025126,Kings
40.68351759,-73.95708543,Kings
40.68351759,-73.9539196,Kings
40.68351759,-73.95075377,Kings
40.68351759,-73.94758794,Kings
40.68351759,-73.94442211,Kings
40.68351759,-73.94125628,Kings
40.68351759,-73.93809045,Kings
40.68351759,-73.93492462,Kings
40.68351759,-73.93175879,Kings
40.68351759,-73.92859296,Kings
40.68351759,-73.92542714,Kings
40.68351759,-73.92226131,Kings
40.68351759,-73.91909548,Kings
40.68351759,-73.91592965,Kings
40.68351759,-73.91276382,Kings
40.68351759,-73.90959799,Kings
40.68351759,-73.90643216,Kings
40.68351759,-73.90326633,Kings
40.68351759,-73.9001005,Kings
40.68351759,-73.89693467,Queens
40.68351759,-73.89376884,Kings
40.68351759,-73.89060302,Kings
40.68351759,-73.88743719,Kings
40.68351759,-73.88427136,Kings
40.68351759,-73.88110553,Kings
40.68351759,-73.8779397,Kings
40.68351759,-73.87477387,Kings
40.68351759,-73.87160804,Kings
40.68351759,-73.86844221,Kings
40.68351759,-73.86527638,Queens
40.68351759,-73.86211055,Queens
40.68351759,-73.85894472,Queens
40.68351759,-73.85577889,Queens
40.68351759,-73.85261307,Queens
40.68351759,-73.84944724,Queens
40.68351759,-73.84628141,Queens
40.68351759,-73.84311558,Queens
40.68351759,-73.83994975,Queens
40.68351759,-73.83678392,Queens
40.68351759,-73.83361809,Queens
40.68351759,-73.83045226,Queens
40.68351759,-73.82728643,Queens
40.68351759,-73.8241206,Queens
40.68351759,-73.82095477,Queens
40.68351759,-73.81778894,Queens
40.68351759,-73.81462312,Queens
40.68351759,-73.81145729,Queens
40.68351759,-73.80829146,Queens
40.68351759,-73.80512563,Queens
40.68351759,-73.8019598,Queens
40.68351759,-73.79879397,Queens
40.68351759,-73.79562814,Queens
40.68351759,-73.79246231,Queens
40.68351759,-73.78929648,Queens
40.68351759,-73.78613065,Queens
40.68351759,-73.78296482,Queens
40.68351759,-73.779799,Queens
40.68351759,-73.77663317,Queens
40.68351759,-73.77346734,Queens
40.68351759,-73.77030151,Queens
40.68351759,-73.76713568,Queens
40.68351759,-73.76396985,Queens
40.68351759,-73.76080402,Queens
40.68351759,-73.75763819,Queens
40.68351759,-73.75447236,Queens
40.68351759,-73.75130653,Queens
40.68351759,-73.7481407,Queens
40.68351759,-73.74497487,Queens
40.68351759,-73.74180905,Queens
40.68351759,-73.73864322,Queens
40.68351759,-73.73547739,Queens
40.68351759,-73.73231156,Queens
40.68351759,-73.72914573,Queens
40.68351759,-73.7259799,Queens
40.68351759,-73.72281407,Nassau
40.68351759,-73.71964824,Nassau
40.68351759,-73.71648241,Nassau
40.68351759,-73.71331658,Nassau
40.68351759,-73.71015075,Nassau
40.68351759,-73.70698492,Nassau
40.68351759,-73.7038191,Nassau
40.68351759,-73.70065327,Nassau
40.68351759,-73.69748744,Nassau
40.68351759,-73.69432161,Nassau
40.68351759,-73.69115578,Nassau
40.68351759,-73.68798995,Nassau
40.68351759,-73.68482412,Nassau
40.68351759,-73.68165829,Nassau
40.68351759,-73.67849246,Nassau
40.68351759,-73.67532663,Nassau
40.68351759,-73.6721608,Nassau
40.68351759,-73.66899497,Nassau
40.68351759,-73.66582915,Nassau
40.68351759,-73.66266332,Nassau
40.68351759,-73.65949749,Nassau
40.68351759,-73.65633166,Nassau
40.68351759,-73.65316583,Nassau
40.68351759,-73.65,Nassau
40.68577889,-74.28,Union
40.68577889,-74.27683417,Union
40.68577889,-74.27366834,Union
40.68577889,-74.27050251,Union
40.68577889,-74.26733668,Union
40.68577889,-74.26417085,Union
40.68577889,-74.26100503,Union
40.68577889,-74.2578392,Union
40.68577889,-74.25467337,Union
40.68577889,-74.25150754,Union
40.68577889,-74.24834171,Union
40.68577889,-74.24517588,Union
40.68577889,-74.24201005,Union
40.68577889,-74.23884422,Union
40.68577889,-74.23567839,Union
40.68577889,-74.23251256,Union
40.68577889,-74.22934673,Union
40.68577889,-74.2261809,Union
40.68577889,-74.22301508,Union
40.68577889,-74.21984925,Union
40.68577889,-74.21668342,Union
40.68577889,-74.21351759,Union
40.68577889,-74.21035176,Union
40.68577889,-74.20718593,Union
40.68577889,-74.2040201,Union
40.68577889,-74.20085427,Union
40.68577889,-74.19768844,Union
40.68577889,-74.19452261,Union
40.68577889,-74.19135678,Union
40.68577889,-74.18819095,Union
40.68577889,-74.18502513,Union
40.68577889,-74.1818593,Union
40.68577889,-74.17869347,Union
40.68577889,-74.17552764,Union
40.68577889,-74.17236181,Union
40.68577889,-74.16919598,Union
40.68577889,-74.16603015,Union
40.68577889,-74.16286432,Union
40.68577889,-74.15969849,Union
40.68577889,-74.15653266,Essex
40.68577889,-74.15336683,Essex
40.68577889,-74.15020101,Essex
40.68577889,-74.14703518,Essex
40.68577889,-74.14386935,Essex
40.68577889,-74.14070352,Essex
40.68577889,-74.13753769,Essex
40.68577889,-74.13437186,Essex
40.68577889,-74.13120603,Essex
40.68577889,-74.1280402,Essex
40.68577889,-74.12487437,Hudson
40.68577889,-74.12170854,Hudson
40.68577889,-74.11854271,Hudson
40.68577889,-74.11537688,Hudson
40.68577889,-74.11221106,Hudson
40.68577889,-74.10904523,Hudson
40.68577889,-74.1058794,Hudson
40.68577889,-74.10271357,Hudson
40.68577889,-74.09954774,Hudson
40.68577889,-74.09638191,Hudson
40.68577889,-74.09321608,Hudson
40.68577889,-74.09005025,Hudson
40.68577889,-74.08688442,Hudson
40.68577889,-74.08371859,Hudson
40.68577889,-74.08055276,Hudson
40.68577889,-74.07738693,Hudson
40.68577889,-74.07422111,Hudson
40.68577889,-74.07105528,Hudson
40.68577889,-74.06788945,Hudson
40.68577889,-74.06472362,Hudson
40.68577889,-74.06155779,Hudson
40.68577889,-74.05839196,Hudson
40.68577889,-74.05522613,Hudson
40.68577889,-74.0520603,Hudson
40.68577889,-74.04889447,Hudson
40.68577889,-74.04572864,Hudson
40.68577889,-74.04256281,Hudson
40.68577889,-74.03939698,Hudson
40.68577889,-74.03623116,Hudson
40.68577889,-74.03306533,Kings
40.68577889,-74.0298995,New York
40.68577889,-74.02673367,New York
40.68577889,-74.02356784,New York
40.68577889,-74.02040201,New York
40.68577889,-74.01723618,New York
40.68577889,-74.01407035,New York
40.68577889,-74.01090452,New York
40.68577889,-74.00773869,Kings
40.68577889,-74.00457286,Kings
40.68577889,-74.00140704,Kings
40.68577889,-73.99824121,Kings
40.68577889,-73.99507538,Kings
40.68577889,-73.99190955,Kings
40.68577889,-73.98874372,Kings
40.68577889,-73.98557789,Kings
40.68577889,-73.98241206,Kings
40.68577889,-73.97924623,Kings
40.68577889,-73.9760804,Kings
40.68577889,-73.97291457,Kings
40.68577889,-73.96974874,Kings
40.68577889,-73.96658291,Kings
40.68577889,-73.96341709,Kings
40.68577889,-73.96025126,Kings
40.68577889,-73.95708543,Kings
40.68577889,-73.9539196,Kings
40.68577889,-73.95075377,Kings
40.68577889,-73.94758794,Kings
40.68577889,-73.94442211,Kings
40.68577889,-73.94125628,Kings
40.68577889,-73.93809045,Kings
40.68577889,-73.93492462,Kings
40.68577889,-73.93175879,Kings
40.68577889,-73.92859296,Kings
40.68577889,-73.92542714,Kings
40.68577889,-73.92226131,Kings
40.68577889,-73.91909548,Kings
40.68577889,-73.91592965,Kings
40.68577889,-73.91276382,Kings
40.68577889,-73.90959799,Kings
40.68577889,-73.90643216,Kings
40.68577889,-73.90326633,Kings
40.68577889,-73.9001005,Kings
40.68577889,-73.89693467,Queens
40.68577889,-73.89376884,Queens
40.68577889,-73.89060302,Queens
40.68577889,-73.88743719,Kings
40.68577889,-73.88427136,Kings
40.68577889,-73.88110553,Kings
40.68577889,-73.8779397,Kings
40.68577889,-73.87477387,Kings
40.68577889,-73.87160804,Kings
40.68577889,-73.86844221,Kings
40.68577889,-73.86527638,Queens
40.68577889,-73.86211055,Queens
40.68577889,-73.85894472,Queens
40.68577889,-73.85577889,Queens
40.68577889,-73.85261307,Queens
40.68577889,-73.84944724,Queens
40.68577889,-73.84628141,Queens
40.68577889,-73.84311558,Queens
40.68577889,-73.83994975,Queens
40.68577889,-73.83678392,Queens
40.68577889,-73.83361809,Queens
40.68577889,-73.83045226,Queens
40.68577889,-73.82728643,Queens
40.68577889,-73.8241206,Queens
40.68577889,-73.82095477,Queens
40.68577889,-73.81778894,Queens
40.68577889,-73.81462312,Queens
40.68577889,-73.81145729,Queens
40.68577889,-73.80829146,Queens
40.68577889,-73.80512563,Queens
40.68577889,-73.8019598,Queens
40.68577889,-73.79879397,Queens
40.68577889,-73.79562814,Queens
40.68577889,-73.79246231,Queens
40.68577889,-73.78929648,Queens
40.68577889,-73.78613065,Queens
40.68577889,-73.78296482,Queens
40.68577889,-73.779799,Queens
40.68577889,-73.77663317,Queens
40.68577889,-73.77346734,Queens
40.68577889,-73.77030151,Queens
40.68577889,-73.76713568,Queens
40.68577889,-73.76396985,Queens
40.68577889,-73.76080402,Queens
40.68577889,-73.75763819,Queens
40.68577889,-73.75447236,Queens
40.68577889,-73.75130653,Queens
40.68577889,-73.7481407,Queens
40.68577889,-73.74497487,Queens
40.68577889,-73.74180905,Queens
40.68577889,-73.73864322,Queens
40.68577889,-73.73547739,Queens
40.68577889,-73.73231156,Queens
40.68577889,-73.72914573,Queens
40.68577889,-73.7259799,Queens
40.68577889,-73.72281407,Nassau
40.68577889,-73.71964824,Nassau
40.68577889,-73.71648241,Nassau
40.68577889,-73.71331658,Nassau
40.68577889,-73.71015075,Nassau
40.68577889,-73.70698492,Nassau
40.68577889,-73.7038191,Nassau
40.68577889,-73.70065327,Nassau
40.68577889,-73.69748744,Nassau
40.68577889,-73.69432161,Nassau
40.68577889,-73.69115578,Nassau
40.68577889,-73.68798995,Nassau
40.68577889,-73.68482412,Nassau
40.68577889,-73.68165829,Nassau
40.68577889,-73.67849246,Nassau
40.68577889,-73.67532663,Nassau
40.68577889,-73.6721608,Nassau
40.68577889,-73.66899497,Nassau
40.68577889,-73.66582915,Nassau
40.68577889,-73.66266332,Nassau
40.68577889,-73.65949749,Nassau
40.68577889,-73.65633166,Nassau
40.68577889,-73.65316583,Nassau
40.68577889,-73.65,Nassau
40.6880402,-74.28,Union
40.6880402,-74.27683417,Union
40.6880402,-74.27366834,Union
40.6880402,-74.27050251,Union
40.6880402,-74.26733668,Union
40.6880402,-74.26417085,Union
40.6880402,-74.26100503,Union
40.6880402,-74.2578392,Union
40.6880402,-74.25467337,Union
40.6880402,-74.25150754,Union
40.6880402,-74.24834171,Union
40.6880402,-74.24517588,Union
40.6880402,-74.24201005,Union
40.6880402,-74.23884422,Union
40.6880402,-74.23567839,Union
40.6880402,-74.23251256,Union
40.6880402,-74.22934673,Union
40.6880402,-74.2261809,Union
40.6880402,-74.22301508,Union
40.6880402,-74.21984925,Union
40.6880402,-74.21668342,Union
40.6880402,-74.21351759,Union
40.6880402,-74.21035176,Union
40.6880402,-74.20718593,Union
40.6880402,-74.2040201,Essex
40.6880402,-74.20085427,Essex
40.6880402,-74.19768844,Essex
40.6880402,-74.19452261,Essex
40.6880402,-74.19135678,Essex
40.6880402,-74.18819095,Essex
40.6880402,-74.18502513,Essex
40.6880402,-74.1818593,Union
40.6880402,-74.17869347,Union
40.6880402,-74.17552764,Union
40.6880402,-74.17236181,Union
40.6880402,-74.16919598,Union
40.6880402,-74.16603015,Union
40.6880402,-74.16286432,Union
40.6880402,-74.15969849,Essex
40.6880402,-74.15653266,Essex
40.6880402,-74.15336683,Essex
40.6880402,-74.15020101,Essex
40.6880402,-74.14703518,Essex
40.6880402,-74.14386935,Essex
40.6880402,-74.14070352,Essex
40.6880402,-74.13753769,Essex
40.6880402,-74.13437186,Essex
40.6880402,-74.13120603,Essex
40.6880402,-74.1280402,Essex
40.6880402,-74.12487437,Hudson
40.6880402,-74.12170854,Hudson
40.6880402,-74.11854271,Hudson
40.6880402,-74.11537688,Hudson
40.6880402,-74.11221106,Hudson
40.6880402,-74.10904523,Hudson
40.6880402,-74.1058794,Hudson
40.6880402,-74.10271357,Hudson
40.6880402,-74.09954774,Hudson
40.6880402,-74.09638191,Hudson
40.6880402,-74.09321608,Hudson
40.6880402,-74.09005025,Hudson
40.6880402,-74.08688442,Hudson
40.6880402,-74.08371859,Hudson
40.6880402,-74.08055276,Hudson
40.6880402,-74.07738693,Hudson
40.6880402,-74.07422111,Hudson
40.6880402,-74.07105528,Hudson
40.6880402,-74.06788945,Hudson
40.6880402,-74.06472362,Hudson
40.6880402,-74.06155779,Hudson
40.6880402,-74.05839196,Hudson
40.6880402,-74.05522613,Hudson
40.6880402,-74.0520603,Hudson
40.6880402,-74.04889447,Hudson
40.6880402,-74.04572864,Hudson
40.6880402,-74.04256281,Hudson
40.6880402,-74.03939698,Hudson
40.6880402,-74.03623116,Hudson
40.6880402,-74.03306533,New York
40.6880402,-74.0298995,New York
40.6880402,-74.02673367,New York
40.6880402,-74.02356784,New York
40.6880402,-74.02040201,New York
40.6880402,-74.01723618,New York
40.6880402,-74.01407035,New York
40.6880402,-74.01090452,New York
40.6880402,-74.00773869,New York
40.6880402,-74.00457286,Kings
40.6880402,-74.00140704,Kings
40.6880402,-73.99824121,Kings
40.6880402,-73.99507538,Kings
40.6880402,-73.99190955,Kings
40.6880402,-73.98874372,Kings
40.6880402,-73.98557789,Kings
40.6880402,-73.98241206,Kings
40.6880402,-73.97924623,Kings
40.6880402,-73.9760804,Kings
40.6880402,-73.97291457,Kings
40.6880402,-73.96974874,Kings
40.6880402,-73.96658291,Kings
40.6880402,-73.96341709,Kings
40.6880402,-73.96025126,Kings
40.6880402,-73.95708543,Kings
40.6880402,-73.9539196,Kings
40.6880402,-73.95075377,Kings
40.6880402,-73.94758794,Kings
40.6880402,-73.94442211,Kings
40.6880402,-73.94125628,Kings
40.6880402,-73.93809045,Kings
40.6880402,-73.93492462,Kings
40.6880402,-73.93175879,Kings
40.6880402,-73.92859296,Kings
40.6880402,-73.92542714,Kings
40.6880402,-73.92226131,Kings
40.6880402,-73.91909548,Kings
40.6880402,-73.91592965,Kings
40.6880402,-73.91276382,Kings
40.6880402,-73.90959799,Kings
40.6880402,-73.90643216,Kings
40.6880402,-73.90326633,Kings
40.6880402,-73.9001005,Queens
40.6880402,-73.89693467,Queens
40.6880402,-73.89376884,Queens
40.6880402,-73.89060302,Queens
40.6880402,-73.88743719,Queens
40.6880402,-73.88427136,Queens
40.6880402,-73.88110553,Kings
40.6880402,-73.8779397,Kings
40.6880402,-73.87477387,Kings
40.6880402,-73.87160804,Kings
40.6880402,-73.86844221,Kings
40.6880402,-73.86527638,Queens
40.6880402,-73.86211055,Queens
40.6880402,-73.85894472,Queens
40.6880402,-73.85577889,Queens
40.6880402,-73.85261307,Queens
40.6880402,-73.84944724,Queens
40.6880402,-73.84628141,Queens
40.6880402,-73.84311558,Queens
40.6880402,-73.83994975,Queens
40.6880402,-73.83678392,Queens
40.6880402,-73.83361809,Queens
40.6880402,-73.83045226,Queens
40.6880402,-73.82728643,Queens
40.6880402,-73.8241206,Queens
40.6880402,-73.82095477,Queens
40.6880402,-73.81778894,Queens
40.6880402,-73.81462312,Queens
40.6880402,-73.81145729,Queens
40.6880402,-73.80829146,Queens
40.6880402,-73.80512563,Queens
40.6880402,-73.8019598,Queens
40.6880402,-73.79879397,Queens
40.6880402,-73.79562814,Queens
40.6880402,-73.79246231,Queens
40.6880402,-73.78929648,Queens
40.6880402,-73.78613065,Queens
